id_produto,loja,data,quantidade_estoque
60,Loja 5,2024-10-22,61
26,Loja 2,2024-11-04,484
47,Loja 6,2024-10-25,122
15,Loja 1,2024-12-21,927
49,Loja 5,2024-10-27,109
19,Loja 3,2024-10-09,315
46,Loja 3,2024-12-17,131
34,Loja 1,2024-09-11,178
57,Loja 2,2024-12-30,434
15,Loja 3,2024-12-29,50
54,Loja 6,2024-09-26,442
25,Loja 2,2024-12-27,272
36,Loja 1,2024-12-29,125
27,Loja 5,2024-11-08,189
24,Loja 5,2024-10-10,907
45,Loja 1,2024-12-08,652
58,Loja 6,2024-09-09,440
57,Loja 3,2024-11-28,259
20,Loja 2,2024-10-09,1156
22,Loja 4,2024-10-02,255
9,Loja 1,2024-11-25,91
34,Loja 1,2024-09-07,231
41,Loja 3,2024-09-19,370
7,Loja 5,2024-10-31,195
58,Loja 1,2024-10-14,111
2,Loja 6,2024-09-25,333
34,Loja 1,2024-12-31,79
8,Loja 1,2024-09-26,341
54,Loja 3,2024-11-07,122
42,Loja 5,2024-11-13,66
31,Loja 3,2024-09-08,270
60,Loja 6,2024-09-07,251
13,Loja 4,2024-09-23,473
6,Loja 6,2024-11-04,63
41,Loja 2,2024-09-28,512
30,Loja 2,2024-12-11,922
7,Loja 5,2024-12-13,254
30,Loja 3,2024-10-20,444
10,Loja 2,2024-10-02,351
23,Loja 5,2024-10-08,274
36,Loja 3,2024-09-07,427
17,Loja 2,2024-10-10,783
50,Loja 3,2024-10-08,214
42,Loja 5,2024-10-09,137
56,Loja 5,2024-12-19,16
41,Loja 2,2024-10-25,398
40,Loja 5,2024-12-21,1361
56,Loja 5,2024-09-24,104
32,Loja 3,2024-09-04,256
26,Loja 1,2024-10-30,208
52,Loja 1,2024-09-20,530
3,Loja 3,2024-09-21,599
13,Loja 5,2024-10-17,233
10,Loja 3,2024-11-02,410
18,Loja 1,2024-10-30,336
34,Loja 3,2024-09-25,336
18,Loja 1,2024-11-15,331
12,Loja 2,2024-12-05,54
1,Loja 2,2024-10-05,228
14,Loja 5,2024-10-25,408
16,Loja 2,2024-09-01,187
23,Loja 2,2024-11-30,13
32,Loja 6,2024-11-04,159
21,Loja 3,2024-09-09,422
60,Loja 3,2024-10-05,281
41,Loja 1,2024-10-04,330
54,Loja 3,2024-09-19,225
36,Loja 1,2024-10-09,106
3,Loja 4,2024-11-01,143
13,Loja 1,2024-10-02,98
42,Loja 3,2024-12-14,121
19,Loja 1,2024-09-25,290
5,Loja 6,2024-10-20,129
36,Loja 5,2024-12-03,106
14,Loja 4,2024-12-09,314
59,Loja 2,2024-10-22,490
47,Loja 6,2024-10-15,164
20,Loja 2,2024-10-03,842
37,Loja 5,2024-09-11,285
36,Loja 3,2024-09-18,236
23,Loja 4,2024-10-10,257
16,Loja 2,2024-11-13,224
53,Loja 5,2024-10-29,1569
17,Loja 2,2024-10-06,908
49,Loja 1,2024-11-05,433
32,Loja 1,2024-11-18,700
29,Loja 2,2024-09-26,121
22,Loja 6,2024-11-23,43
59,Loja 4,2024-11-04,559
37,Loja 6,2024-12-28,141
5,Loja 4,2024-09-28,299
30,Loja 3,2024-12-14,564
32,Loja 4,2024-09-07,82
31,Loja 5,2024-10-09,91
42,Loja 2,2024-10-29,286
56,Loja 2,2024-12-30,289
5,Loja 1,2024-09-07,85
49,Loja 2,2024-11-12,102
59,Loja 6,2024-11-26,193
58,Loja 1,2024-12-26,117
55,Loja 2,2024-09-13,203
8,Loja 3,2024-10-27,504
10,Loja 6,2024-12-12,354
42,Loja 2,2024-12-03,395
41,Loja 1,2024-10-02,280
46,Loja 6,2024-11-04,1459
41,Loja 4,2024-09-06,409
58,Loja 2,2024-10-17,701
19,Loja 4,2024-11-09,138
46,Loja 6,2024-12-09,1436
25,Loja 3,2024-10-11,340
4,Loja 6,2024-12-28,103
11,Loja 3,2024-11-10,178
39,Loja 1,2024-12-23,273
24,Loja 1,2024-09-02,396
1,Loja 2,2024-09-04,379
29,Loja 1,2024-09-14,142
58,Loja 6,2024-10-27,434
13,Loja 4,2024-11-17,121
59,Loja 5,2024-10-07,505
10,Loja 6,2024-11-13,387
36,Loja 2,2024-09-04,329
14,Loja 4,2024-12-15,290
54,Loja 4,2024-10-14,357
44,Loja 6,2024-12-17,551
47,Loja 1,2024-12-26,189
5,Loja 3,2024-09-05,440
10,Loja 4,2024-12-15,523
35,Loja 1,2024-12-14,964
48,Loja 1,2024-12-28,209
39,Loja 1,2024-11-02,364
46,Loja 1,2024-10-13,349
50,Loja 1,2024-10-20,113
26,Loja 4,2024-11-08,236
35,Loja 1,2024-09-01,420
24,Loja 5,2024-09-12,814
44,Loja 2,2024-10-03,86
18,Loja 1,2024-10-22,271
30,Loja 1,2024-11-11,576
1,Loja 1,2024-11-07,160
44,Loja 5,2024-10-01,562
23,Loja 6,2024-09-11,612
19,Loja 3,2024-12-18,383
14,Loja 4,2024-09-26,210
33,Loja 3,2024-10-08,240
35,Loja 3,2024-12-09,105
30,Loja 4,2024-09-21,134
36,Loja 6,2024-12-02,53
59,Loja 3,2024-12-11,350
47,Loja 4,2024-10-08,213
12,Loja 6,2024-11-28,519
51,Loja 5,2024-09-12,293
39,Loja 4,2024-12-31,94
33,Loja 6,2024-09-23,276
11,Loja 4,2024-09-24,178
57,Loja 2,2024-10-24,527
55,Loja 4,2024-09-14,753
10,Loja 3,2024-11-16,387
13,Loja 4,2024-11-30,174
55,Loja 4,2024-09-04,442
7,Loja 5,2024-12-15,203
36,Loja 2,2024-12-26,83
15,Loja 5,2024-10-13,301
1,Loja 2,2024-09-29,218
2,Loja 5,2024-09-07,398
57,Loja 1,2024-11-21,678
50,Loja 3,2024-12-28,78
55,Loja 3,2024-11-14,105
19,Loja 3,2024-11-19,266
42,Loja 5,2024-10-23,100
20,Loja 3,2024-10-09,607
42,Loja 6,2024-09-19,118
17,Loja 5,2024-09-07,392
5,Loja 6,2024-09-08,282
55,Loja 5,2024-10-09,509
36,Loja 1,2024-10-04,161
30,Loja 5,2024-12-04,309
22,Loja 5,2024-09-14,274
56,Loja 1,2024-11-03,183
53,Loja 6,2024-09-18,356
20,Loja 2,2024-12-11,1520
18,Loja 6,2024-09-23,203
51,Loja 4,2024-09-10,301
5,Loja 1,2024-12-13,119
40,Loja 3,2024-09-07,372
48,Loja 6,2024-10-25,267
9,Loja 6,2024-12-04,382
58,Loja 3,2024-10-04,187
60,Loja 4,2024-11-18,376
24,Loja 3,2024-10-04,104
45,Loja 4,2024-10-10,99
15,Loja 6,2024-09-01,365
13,Loja 1,2024-12-14,125
31,Loja 1,2024-09-14,251
35,Loja 2,2024-10-09,87
12,Loja 6,2024-12-29,286
52,Loja 5,2024-12-08,527
10,Loja 5,2024-10-26,113
17,Loja 1,2024-09-15,184
45,Loja 6,2024-09-22,535
19,Loja 1,2024-12-06,197
25,Loja 1,2024-09-03,298
22,Loja 5,2024-10-13,128
36,Loja 5,2024-12-20,141
39,Loja 1,2024-12-30,328
35,Loja 2,2024-11-16,121
6,Loja 5,2024-12-21,19
47,Loja 2,2024-10-28,633
49,Loja 6,2024-11-03,758
22,Loja 3,2024-11-20,282
1,Loja 3,2024-10-16,99
6,Loja 2,2024-09-17,679
60,Loja 4,2024-12-17,919
57,Loja 3,2024-10-13,177
7,Loja 6,2024-10-19,316
8,Loja 5,2024-10-06,466
25,Loja 6,2024-09-25,137
35,Loja 6,2024-09-06,139
48,Loja 5,2024-10-22,230
50,Loja 3,2024-12-11,120
37,Loja 2,2024-09-01,313
54,Loja 5,2024-09-11,400
7,Loja 4,2024-09-19,208
54,Loja 4,2024-10-22,287
20,Loja 2,2024-12-08,1657
53,Loja 4,2024-12-24,63
17,Loja 1,2024-12-09,480
4,Loja 2,2024-10-30,1349
1,Loja 6,2024-12-16,82
38,Loja 1,2024-10-08,69
51,Loja 6,2024-12-10,82
48,Loja 6,2024-12-15,290
45,Loja 5,2024-10-17,425
51,Loja 5,2024-12-08,136
36,Loja 4,2024-10-19,170
50,Loja 2,2024-11-14,101
56,Loja 3,2024-10-06,224
31,Loja 4,2024-11-29,115
6,Loja 4,2024-09-30,111
32,Loja 5,2024-11-14,1060
1,Loja 2,2024-12-06,321
60,Loja 2,2024-12-13,47
42,Loja 5,2024-12-06,64
44,Loja 6,2024-09-25,210
41,Loja 3,2024-09-01,475
33,Loja 6,2024-10-31,447
30,Loja 3,2024-12-31,626
49,Loja 5,2024-09-07,257
17,Loja 1,2024-11-18,452
23,Loja 5,2024-09-01,290
52,Loja 4,2024-10-19,224
29,Loja 1,2024-09-17,127
44,Loja 5,2024-10-06,514
23,Loja 6,2024-12-05,278
47,Loja 2,2024-12-05,415
37,Loja 2,2024-11-08,181
51,Loja 1,2024-09-23,456
19,Loja 2,2024-11-02,244
43,Loja 1,2024-10-10,214
13,Loja 6,2024-11-16,122
46,Loja 4,2024-09-09,238
45,Loja 3,2024-12-21,434
7,Loja 1,2024-10-01,112
56,Loja 6,2024-11-25,118
27,Loja 1,2024-11-04,311
42,Loja 4,2024-10-27,97
51,Loja 4,2024-10-23,186
53,Loja 2,2024-12-22,43
14,Loja 3,2024-12-15,480
48,Loja 4,2024-12-02,120
22,Loja 3,2024-09-30,272
16,Loja 3,2024-12-29,258
34,Loja 4,2024-10-24,262
21,Loja 3,2024-11-14,89
21,Loja 3,2024-09-12,434
26,Loja 5,2024-10-25,220
4,Loja 5,2024-11-19,95
15,Loja 2,2024-09-28,327
29,Loja 1,2024-10-08,124
29,Loja 6,2024-10-04,224
1,Loja 6,2024-10-13,137
27,Loja 4,2024-11-02,950
13,Loja 4,2024-10-12,284
2,Loja 6,2024-12-24,674
15,Loja 2,2024-09-25,325
47,Loja 4,2024-10-19,324
53,Loja 4,2024-12-21,63
14,Loja 5,2024-10-18,201
16,Loja 2,2024-12-13,78
54,Loja 6,2024-10-14,301
60,Loja 3,2024-10-24,274
34,Loja 3,2024-09-04,448
25,Loja 5,2024-12-08,211
45,Loja 4,2024-09-07,171
10,Loja 5,2024-12-22,120
37,Loja 1,2024-09-22,96
30,Loja 4,2024-10-13,188
36,Loja 4,2024-12-16,223
3,Loja 4,2024-09-23,232
46,Loja 3,2024-10-02,599
29,Loja 6,2024-12-29,282
41,Loja 6,2024-09-10,358
16,Loja 5,2024-12-14,111
31,Loja 2,2024-10-10,1078
26,Loja 5,2024-10-05,372
41,Loja 6,2024-11-25,238
12,Loja 3,2024-12-23,123
15,Loja 1,2024-12-24,766
35,Loja 6,2024-10-16,60
42,Loja 2,2024-12-13,344
34,Loja 4,2024-09-03,387
22,Loja 6,2024-10-10,48
18,Loja 2,2024-10-17,210
51,Loja 2,2024-12-28,459
54,Loja 1,2024-11-29,554
4,Loja 6,2024-10-13,240
38,Loja 4,2024-12-02,426
46,Loja 3,2024-12-13,180
57,Loja 6,2024-09-30,299
26,Loja 1,2024-09-08,300
3,Loja 1,2024-11-10,223
33,Loja 5,2024-09-25,90
30,Loja 6,2024-09-04,97
27,Loja 4,2024-11-29,1143
22,Loja 2,2024-12-09,250
60,Loja 1,2024-10-20,211
26,Loja 1,2024-09-15,227
58,Loja 5,2024-12-05,487
6,Loja 4,2024-09-26,117
7,Loja 4,2024-11-24,87
21,Loja 2,2024-12-01,528
28,Loja 6,2024-12-25,95
11,Loja 1,2024-12-01,74
18,Loja 5,2024-10-19,439
22,Loja 1,2024-09-17,95
21,Loja 2,2024-12-02,526
25,Loja 3,2024-12-16,249
30,Loja 2,2024-09-23,589
23,Loja 6,2024-09-28,539
52,Loja 3,2024-11-03,180
27,Loja 4,2024-09-12,1032
28,Loja 2,2024-11-27,87
32,Loja 2,2024-09-27,83
12,Loja 3,2024-11-12,185
30,Loja 5,2024-10-19,514
26,Loja 3,2024-10-08,294
42,Loja 1,2024-11-15,223
53,Loja 3,2024-10-02,279
49,Loja 5,2024-12-31,261
50,Loja 6,2024-09-28,330
47,Loja 5,2024-10-10,221
26,Loja 2,2024-12-22,532
28,Loja 5,2024-11-23,179
19,Loja 6,2024-10-12,167
31,Loja 5,2024-10-28,190
21,Loja 1,2024-10-17,226
24,Loja 1,2024-10-04,159
55,Loja 3,2024-11-19,100
8,Loja 2,2024-11-13,414
29,Loja 5,2024-10-28,959
51,Loja 2,2024-12-21,434
34,Loja 1,2024-10-24,117
50,Loja 2,2024-09-14,217
10,Loja 3,2024-11-11,444
2,Loja 6,2024-11-19,326
56,Loja 2,2024-10-28,210
44,Loja 6,2024-09-03,275
17,Loja 3,2024-10-30,354
27,Loja 1,2024-10-16,434
38,Loja 3,2024-11-24,1183
49,Loja 2,2024-09-22,131
21,Loja 2,2024-10-18,277
8,Loja 6,2024-11-26,959
10,Loja 6,2024-11-15,464
37,Loja 3,2024-11-04,817
27,Loja 5,2024-09-18,289
43,Loja 5,2024-12-26,227
6,Loja 3,2024-09-25,267
51,Loja 6,2024-10-14,107
31,Loja 1,2024-12-22,218
29,Loja 5,2024-12-20,908
16,Loja 2,2024-09-30,115
39,Loja 3,2024-10-20,62
12,Loja 2,2024-11-13,58
2,Loja 4,2024-11-28,99
35,Loja 1,2024-10-13,868
41,Loja 6,2024-10-30,258
48,Loja 1,2024-10-12,175
48,Loja 1,2024-09-21,326
1,Loja 1,2024-10-20,177
2,Loja 2,2024-12-27,25
34,Loja 4,2024-11-29,313
19,Loja 1,2024-12-04,176
24,Loja 4,2024-09-24,264
48,Loja 4,2024-09-29,64
27,Loja 4,2024-12-20,885
3,Loja 5,2024-12-24,255
6,Loja 3,2024-12-16,251
12,Loja 3,2024-11-25,157
32,Loja 4,2024-12-02,81
11,Loja 5,2024-12-18,195
56,Loja 1,2024-09-12,317
2,Loja 2,2024-10-03,177
1,Loja 2,2024-11-12,264
47,Loja 3,2024-09-25,544
51,Loja 1,2024-11-16,1274
22,Loja 4,2024-10-11,224
18,Loja 5,2024-12-16,459
39,Loja 6,2024-11-10,43
45,Loja 2,2024-12-04,282
12,Loja 5,2024-11-15,61
2,Loja 3,2024-12-07,176
17,Loja 1,2024-09-27,205
52,Loja 1,2024-10-05,319
37,Loja 1,2024-12-27,23
26,Loja 1,2024-10-14,239
13,Loja 5,2024-12-08,92
9,Loja 5,2024-11-30,164
5,Loja 2,2024-10-07,131
13,Loja 5,2024-11-30,86
37,Loja 5,2024-10-02,496
9,Loja 2,2024-10-11,223
35,Loja 2,2024-12-24,105
29,Loja 4,2024-09-26,210
26,Loja 1,2024-11-25,209
24,Loja 3,2024-09-26,113
57,Loja 4,2024-10-29,262
45,Loja 6,2024-11-22,323
55,Loja 3,2024-11-28,114
16,Loja 5,2024-09-14,282
2,Loja 3,2024-09-09,581
25,Loja 4,2024-09-15,490
48,Loja 2,2024-10-14,199
30,Loja 3,2024-12-10,639
6,Loja 3,2024-12-19,215
36,Loja 2,2024-12-08,147
21,Loja 6,2024-10-23,159
44,Loja 3,2024-11-15,110
9,Loja 6,2024-12-22,228
13,Loja 2,2024-11-12,71
43,Loja 2,2024-11-23,102
4,Loja 1,2024-11-17,170
42,Loja 2,2024-10-25,357
24,Loja 5,2024-12-18,322
27,Loja 5,2024-12-06,357
20,Loja 2,2024-11-26,1297
32,Loja 5,2024-10-02,646
13,Loja 6,2024-12-07,116
13,Loja 6,2024-10-01,182
29,Loja 3,2024-09-06,268
3,Loja 3,2024-11-21,1253
26,Loja 1,2024-10-16,239
14,Loja 1,2024-11-26,83
26,Loja 2,2024-12-10,478
57,Loja 3,2024-12-16,396
42,Loja 2,2024-12-29,219
52,Loja 6,2024-12-16,892
17,Loja 3,2024-10-05,581
5,Loja 6,2024-09-29,239
32,Loja 3,2024-10-02,204
53,Loja 4,2024-11-17,41
47,Loja 1,2024-11-17,400
59,Loja 4,2024-11-19,452
7,Loja 6,2024-11-30,599
39,Loja 3,2024-09-10,152
16,Loja 5,2024-10-10,132
59,Loja 1,2024-12-26,42
33,Loja 1,2024-12-27,381
7,Loja 1,2024-12-15,25
5,Loja 4,2024-09-12,554
24,Loja 3,2024-09-16,126
56,Loja 6,2024-11-09,64
3,Loja 1,2024-10-31,328
34,Loja 4,2024-11-16,416
50,Loja 6,2024-10-07,230
5,Loja 3,2024-10-28,207
47,Loja 2,2024-10-30,643
15,Loja 5,2024-11-16,273
9,Loja 2,2024-09-12,243
3,Loja 1,2024-11-30,271
24,Loja 2,2024-09-03,394
51,Loja 5,2024-12-30,135
43,Loja 2,2024-10-26,148
16,Loja 6,2024-10-28,336
14,Loja 6,2024-11-20,288
54,Loja 5,2024-11-24,271
53,Loja 3,2024-12-22,295
53,Loja 2,2024-10-15,99
37,Loja 5,2024-09-01,292
33,Loja 1,2024-11-03,236
37,Loja 2,2024-09-23,227
18,Loja 2,2024-12-10,122
30,Loja 6,2024-11-01,108
2,Loja 4,2024-12-24,86
33,Loja 2,2024-10-18,244
57,Loja 5,2024-11-26,622
15,Loja 3,2024-11-29,105
54,Loja 3,2024-12-19,307
47,Loja 1,2024-10-16,1104
7,Loja 2,2024-09-03,370
27,Loja 5,2024-10-02,253
13,Loja 4,2024-10-30,224
32,Loja 5,2024-09-30,695
51,Loja 2,2024-10-01,415
32,Loja 2,2024-10-03,97
60,Loja 3,2024-11-14,307
48,Loja 3,2024-10-30,502
12,Loja 1,2024-10-13,308
6,Loja 2,2024-11-30,184
13,Loja 4,2024-09-25,552
7,Loja 4,2024-11-04,231
26,Loja 1,2024-12-26,176
30,Loja 2,2024-09-07,480
49,Loja 5,2024-10-14,87
52,Loja 2,2024-10-02,624
9,Loja 1,2024-09-22,84
6,Loja 4,2024-09-01,110
43,Loja 2,2024-10-13,124
47,Loja 4,2024-11-23,461
47,Loja 5,2024-12-24,87
21,Loja 6,2024-10-30,160
56,Loja 6,2024-11-15,78
14,Loja 1,2024-10-07,67
12,Loja 1,2024-10-22,427
20,Loja 1,2024-09-28,303
27,Loja 3,2024-11-23,219
22,Loja 3,2024-12-31,75
24,Loja 3,2024-11-29,70
17,Loja 1,2024-09-02,374
33,Loja 4,2024-09-19,539
22,Loja 5,2024-11-02,199
32,Loja 4,2024-10-07,75
8,Loja 4,2024-10-20,212
28,Loja 6,2024-09-04,275
10,Loja 6,2024-11-07,536
58,Loja 3,2024-09-06,344
27,Loja 3,2024-11-04,174
18,Loja 5,2024-10-28,417
18,Loja 4,2024-09-08,333
58,Loja 3,2024-12-06,80
54,Loja 6,2024-11-28,363
39,Loja 1,2024-11-07,452
26,Loja 5,2024-09-22,261
35,Loja 6,2024-09-10,122
50,Loja 2,2024-11-30,96
21,Loja 1,2024-09-19,355
44,Loja 6,2024-11-15,483
46,Loja 3,2024-11-09,353
20,Loja 2,2024-09-19,620
50,Loja 3,2024-12-09,127
19,Loja 6,2024-10-22,114
26,Loja 6,2024-10-27,503
13,Loja 5,2024-11-20,109
4,Loja 3,2024-12-06,273
56,Loja 4,2024-12-20,594
33,Loja 1,2024-11-20,161
2,Loja 1,2024-12-05,970
60,Loja 1,2024-11-03,181
44,Loja 6,2024-12-13,549
54,Loja 1,2024-11-02,448
9,Loja 5,2024-10-04,182
11,Loja 3,2024-09-29,124
36,Loja 2,2024-11-27,178
28,Loja 4,2024-11-03,423
19,Loja 3,2024-11-18,274
16,Loja 2,2024-12-08,93
40,Loja 5,2024-10-09,293
51,Loja 4,2024-12-20,141
58,Loja 2,2024-10-29,742
34,Loja 6,2024-11-21,689
11,Loja 6,2024-10-12,59
44,Loja 1,2024-10-24,227
14,Loja 1,2024-10-04,74
9,Loja 3,2024-09-09,221
13,Loja 1,2024-12-28,101
50,Loja 4,2024-12-29,152
29,Loja 5,2024-09-28,868
50,Loja 6,2024-12-16,242
60,Loja 5,2024-11-26,28
31,Loja 3,2024-12-08,697
5,Loja 2,2024-12-03,92
18,Loja 3,2024-09-25,212
58,Loja 1,2024-09-21,109
49,Loja 5,2024-10-26,103
4,Loja 3,2024-12-11,245
18,Loja 3,2024-10-29,239
44,Loja 1,2024-11-01,159
2,Loja 5,2024-09-20,268
39,Loja 2,2024-10-21,64
25,Loja 2,2024-10-08,265
3,Loja 6,2024-10-03,120
54,Loja 5,2024-10-29,412
49,Loja 5,2024-10-05,142
8,Loja 4,2024-10-15,207
22,Loja 3,2024-11-09,244
57,Loja 2,2024-12-04,728
58,Loja 4,2024-12-14,951
28,Loja 6,2024-10-12,179
17,Loja 4,2024-12-22,73
14,Loja 4,2024-11-30,338
13,Loja 3,2024-12-31,129
14,Loja 2,2024-11-22,153
22,Loja 3,2024-09-20,226
7,Loja 5,2024-09-19,326
59,Loja 5,2024-10-15,541
37,Loja 6,2024-10-06,112
27,Loja 3,2024-11-30,209
53,Loja 6,2024-10-08,244
37,Loja 3,2024-09-17,628
48,Loja 4,2024-10-18,58
20,Loja 5,2024-12-29,265
6,Loja 3,2024-11-24,293
54,Loja 5,2024-12-20,379
30,Loja 4,2024-09-28,145
16,Loja 6,2024-12-31,167
37,Loja 4,2024-09-22,311
14,Loja 5,2024-12-21,383
46,Loja 3,2024-12-16,150
20,Loja 1,2024-12-29,241
51,Loja 5,2024-12-03,159
28,Loja 1,2024-09-12,195
10,Loja 4,2024-10-24,503
27,Loja 2,2024-11-11,197
43,Loja 6,2024-09-14,216
18,Loja 6,2024-10-07,147
35,Loja 4,2024-09-22,178
54,Loja 2,2024-12-04,69
60,Loja 4,2024-11-26,560
48,Loja 2,2024-10-10,163
19,Loja 2,2024-11-30,120
30,Loja 5,2024-12-07,301
12,Loja 4,2024-10-22,150
48,Loja 3,2024-12-18,642
46,Loja 4,2024-11-02,156
32,Loja 5,2024-11-01,819
18,Loja 4,2024-09-23,179
33,Loja 1,2024-11-07,207
59,Loja 4,2024-10-01,864
16,Loja 1,2024-11-19,99
56,Loja 5,2024-11-01,49
9,Loja 2,2024-09-06,393
30,Loja 4,2024-10-12,190
16,Loja 4,2024-09-24,277
20,Loja 2,2024-10-24,680
31,Loja 4,2024-10-16,159
52,Loja 3,2024-11-24,272
45,Loja 5,2024-10-27,305
48,Loja 1,2024-10-31,312
51,Loja 5,2024-12-15,128
18,Loja 3,2024-10-20,211
31,Loja 2,2024-12-26,683
32,Loja 5,2024-12-14,909
59,Loja 4,2024-11-06,573
37,Loja 4,2024-09-19,387
58,Loja 3,2024-10-15,142
19,Loja 4,2024-09-07,231
29,Loja 3,2024-09-10,285
39,Loja 5,2024-11-02,216
29,Loja 5,2024-10-04,1027
34,Loja 5,2024-10-26,151
16,Loja 5,2024-12-05,151
16,Loja 2,2024-12-26,59
9,Loja 3,2024-12-09,118
3,Loja 1,2024-09-13,512
40,Loja 2,2024-11-18,106
55,Loja 5,2024-09-08,463
59,Loja 2,2024-10-15,679
3,Loja 2,2024-12-13,10
17,Loja 6,2024-12-17,138
39,Loja 5,2024-11-21,114
50,Loja 1,2024-11-07,101
4,Loja 1,2024-11-30,274
4,Loja 6,2024-11-05,346
40,Loja 4,2024-09-30,97
48,Loja 5,2024-11-04,187
24,Loja 5,2024-09-01,381
26,Loja 6,2024-12-05,559
52,Loja 5,2024-11-15,284
3,Loja 6,2024-09-09,210
18,Loja 3,2024-09-22,281
43,Loja 6,2024-10-26,138
59,Loja 3,2024-10-14,427
60,Loja 3,2024-12-09,187
32,Loja 2,2024-12-29,20
60,Loja 2,2024-11-18,103
48,Loja 3,2024-10-02,293
35,Loja 2,2024-12-23,92
52,Loja 4,2024-12-12,331
4,Loja 2,2024-10-15,549
50,Loja 5,2024-11-02,158
28,Loja 5,2024-09-02,480
6,Loja 4,2024-10-09,93
15,Loja 2,2024-11-27,143
9,Loja 6,2024-11-19,460
46,Loja 5,2024-10-24,299
22,Loja 2,2024-10-12,351
59,Loja 2,2024-09-17,489
1,Loja 2,2024-11-21,303
44,Loja 1,2024-10-16,256
24,Loja 1,2024-09-11,318
29,Loja 2,2024-12-05,26
38,Loja 2,2024-11-30,165
13,Loja 5,2024-12-12,75
52,Loja 5,2024-11-04,304
20,Loja 3,2024-10-02,415
36,Loja 6,2024-09-12,166
19,Loja 1,2024-12-07,208
59,Loja 5,2024-11-13,554
51,Loja 5,2024-10-02,368
35,Loja 1,2024-09-25,1045
6,Loja 3,2024-09-18,284
21,Loja 2,2024-10-05,390
10,Loja 2,2024-09-13,375
31,Loja 3,2024-12-23,791
30,Loja 4,2024-12-01,191
29,Loja 2,2024-09-15,122
10,Loja 4,2024-10-13,444
15,Loja 5,2024-09-18,386
43,Loja 5,2024-09-02,410
26,Loja 2,2024-09-01,389
5,Loja 4,2024-12-25,252
43,Loja 1,2024-10-25,383
14,Loja 3,2024-11-14,548
4,Loja 4,2024-11-18,215
21,Loja 4,2024-12-12,228
9,Loja 5,2024-09-08,475
3,Loja 1,2024-09-04,472
13,Loja 6,2024-10-25,141
33,Loja 4,2024-12-29,627
47,Loja 2,2024-09-27,576
40,Loja 5,2024-12-11,1130
54,Loja 3,2024-12-05,290
17,Loja 3,2024-12-27,151
6,Loja 1,2024-09-21,281
1,Loja 5,2024-12-21,129
5,Loja 6,2024-12-30,77
14,Loja 2,2024-11-28,136
47,Loja 6,2024-12-20,233
51,Loja 1,2024-11-18,1330
7,Loja 5,2024-12-03,193
60,Loja 5,2024-11-09,38
1,Loja 4,2024-09-27,250
23,Loja 2,2024-11-08,10
35,Loja 4,2024-11-20,90
19,Loja 6,2024-09-19,200
26,Loja 4,2024-10-28,205
55,Loja 6,2024-12-16,293
23,Loja 6,2024-09-24,616
53,Loja 5,2024-10-04,809
34,Loja 2,2024-09-04,156
47,Loja 2,2024-11-03,769
36,Loja 3,2024-09-17,271
22,Loja 6,2024-11-03,45
13,Loja 5,2024-10-29,288
41,Loja 4,2024-11-06,253
57,Loja 6,2024-12-18,123
29,Loja 6,2024-12-06,290
59,Loja 4,2024-12-02,461
1,Loja 5,2024-10-13,250
60,Loja 6,2024-11-19,148
34,Loja 4,2024-12-27,295
1,Loja 6,2024-09-25,204
38,Loja 3,2024-12-25,2371
45,Loja 2,2024-09-26,259
16,Loja 6,2024-11-13,361
55,Loja 3,2024-09-17,273
36,Loja 5,2024-11-07,56
9,Loja 5,2024-12-26,79
30,Loja 5,2024-10-18,539
56,Loja 4,2024-10-31,701
18,Loja 3,2024-11-06,131
55,Loja 1,2024-11-20,983
40,Loja 1,2024-09-30,320
45,Loja 2,2024-09-29,236
56,Loja 6,2024-10-29,99
27,Loja 3,2024-09-08,261
33,Loja 2,2024-11-16,218
54,Loja 6,2024-11-25,391
4,Loja 2,2024-12-23,623
31,Loja 5,2024-12-04,211
36,Loja 6,2024-09-14,171
3,Loja 1,2024-10-13,343
58,Loja 2,2024-10-05,452
11,Loja 3,2024-11-09,157
48,Loja 3,2024-09-02,107
14,Loja 2,2024-09-30,128
9,Loja 1,2024-12-15,90
22,Loja 5,2024-10-22,161
45,Loja 2,2024-09-02,408
26,Loja 2,2024-10-12,452
39,Loja 6,2024-09-12,89
11,Loja 2,2024-09-19,437
20,Loja 2,2024-10-21,704
55,Loja 1,2024-10-02,430
38,Loja 1,2024-11-04,62
60,Loja 6,2024-11-22,123
31,Loja 2,2024-12-08,1434
46,Loja 6,2024-12-28,2245
33,Loja 6,2024-09-25,261
47,Loja 6,2024-12-18,214
34,Loja 5,2024-09-05,307
36,Loja 6,2024-10-03,140
51,Loja 3,2024-09-14,391
18,Loja 1,2024-10-09,472
14,Loja 6,2024-11-09,389
8,Loja 5,2024-10-13,360
3,Loja 6,2024-11-17,68
1,Loja 3,2024-11-10,33
36,Loja 5,2024-10-27,78
36,Loja 2,2024-12-29,90
4,Loja 5,2024-12-24,220
18,Loja 6,2024-11-28,61
2,Loja 3,2024-11-18,198
16,Loja 5,2024-11-11,176
51,Loja 5,2024-10-10,325
3,Loja 2,2024-12-04,13
13,Loja 4,2024-10-08,375
11,Loja 1,2024-09-20,69
4,Loja 3,2024-11-24,320
21,Loja 1,2024-11-03,582
51,Loja 4,2024-09-18,297
